Gene ID	Ensembl Gene ID	Gene Symbol	
3786	ENSG00000184156	KCNQ3	
84985	ENSG00000147689	FAM83A	
57623	ENSG00000066827	ZFAT	
286077	ENSG00000180921; ENSG00000273889	FAM83H	
10656	ENSG00000131773	KHDRBS3	
286094	ENSG00000254083	LINC01591	
117193	-	THMA	
347704	ENSG00000253814	MRPS36P3	
137835	ENSG00000165071	TMEM71	
56169	ENSG00000285114; ENSG00000147697	GSDMC	
641384	ENSG00000280055	TMEM75	
728000	-	-	
157378	ENSG00000164983	TMEM65	
2423	-	FRA8E	
729286	-	-	
29894	ENSG00000071894; ENSG00000285049	CPSF1	
2422	-	FRA8D	
2421	-	FRA8C	
4715	ENSG00000147684	NDUFB9	
29065	-	ASAP1-IT1	
392266	ENSG00000253336	LOC392266	
392267	-	IMPDH1P6	
392264	-	LOC392264	
392265	ENSG00000235165	CDK5P1	
727967	-	-	
55630	ENSG00000147804; ENSG00000285243	SLC39A4	
51105	ENSG00000129292	PHF20L1	
392268	-	LOC392268	
50966	-	ECA1	
401474	ENSG00000177570	SAMD12	
286103	ENSG00000255559	ZNF252P-AS1	
10639	-	HHCM	
642295	-	-	
286102	-	TMED10P1	
650095	-	-	
645809	ENSG00000244413	RPL23AP56	
392275	-	SMPD5	
389690	ENSG00000226807; ENSG00000282181	MROH5	
392271	ENSG00000243537	RPL32P20	
90390	ENSG00000164758	MED30	
441376	ENSG00000205002	AARD	
2875	ENSG00000167701	GPT	
441377	-	RPS26P35	
727872	-	-	
645626	-	-	
400094	-	SNX19P2	
221150	ENSG00000165480	SKA3	
7750	ENSG00000121741	ZMYM2	
64328	ENSG00000132953	XPO4	
729524	-	FEM1AP4	
26278	ENSG00000151835	SACS	
729535	-	FAM207BP	
479	ENSG00000075673	ATP12A	
266695	-	PHF2P1	
729501	ENSG00000215604	ZNF962P	
654337	-	BCYRN1P3	
727756	-	-	
2706	ENSG00000165474	GJB2	
53342	ENSG00000172458	IL17D	
51084	ENSG00000165475	CRYL1	
55269	ENSG00000121390	PSPC1	
143	ENSG00000102699	PARP4	
283523	-	TERF1P5	
1403	-	-	
729909	ENSG00000235828	RPL36AP26	
9207	ENSG00000232400	RAD17P1	
338396	ENSG00000203523	TAS2R2P	
7559	ENSG00000164631	ZNF12	
155465	ENSG00000173467	AGR3	
222894	ENSG00000146618	FERD3L	
646161	-	RPL26P21	
28969	ENSG00000136261	BZW2	
25928	ENSG00000171243	SOSTDC1	
729920	ENSG00000214960	CRPPA	
729939	-	-	
7291	ENSG00000122691	TWIST1	
402463	-	-	
1541	-	CYMD	
729852	ENSG00000219545	UMAD1	
221806	ENSG00000146530	VWDE	
54664	ENSG00000106460	TMEM106B	
1395	ENSG00000106113	CRHR2	
10836	-	NPM1P11	
10834	-	NPM1P13	
85477	ENSG00000006747	SCIN	
23161	ENSG00000071189	SNX13	
8701	ENSG00000105877	DNAH11	
221814	-	-	
340267	ENSG00000215018	COL28A1	
170545	-	-	
5137	ENSG00000154678	PDE1C	
81628	ENSG00000166925	TSC22D4	
392636	ENSG00000187546	AGMO	
168741	-	PER3P1	
340268	ENSG00000197320	LOC340268	
221838	-	EEF1A1P6	
221823	ENSG00000229937	PRPS1L1	
317727	ENSG00000224280	LOC317727	
56913	ENSG00000106392	C1GALT1	
541472	ENSG00000179428	IL6-AS1	
100132601	-	GAPDHP68	
57037	ENSG00000106524	ANKMY2	
100287551	ENSG00000229091	HSPA8P8	
646252	-	-	
389465	ENSG00000236048	SSBL5P	
64111	ENSG00000105954	NPVF	
9678	ENSG00000106443	PHF14	
84725	ENSG00000106086	PLEKHA8	
221981	ENSG00000005108	THSD7A	
221833	ENSG00000164651	SP8	
441198	-	-	
389997	-	NIP7P1	
60495	ENSG00000172987	HPSE2	
338557	ENSG00000186188	FFAR4	
93377	ENSG00000197430	OPALIN	
27063	ENSG00000148677	ANKRD1	
79812	ENSG00000173269	MMRN2	
10285	ENSG00000119953	SMNDC1	
619468	-	RCM2	
23232	ENSG00000108239	TBC1D12	
159371	ENSG00000176273	SLC35G1	
56652	ENSG00000107815	TWNK	
10556	ENSG00000148688	RPP30	
5995	ENSG00000148604	RGR	
728118	ENSG00000184923	NUTM2A	
143244	ENSG00000253626	EIF5AL1	
643981	ENSG00000214362	RPS3AP36	
283011	-	FLJ37201	
728218	ENSG00000228055	FAM245A	
283014	-	EIF2S2P3	
118945	-	CTSLP1	
80351	ENSG00000107854	TNKS2	
359751	-	MRPL50P4	
51196	ENSG00000138193	PLCE1	
119385	ENSG00000271880	AGAP11	
643768	-	-	
728625	-	-	
9849	ENSG00000177853	ZNF518A	
340749	ENSG00000230507	RPL7AP8	
728130	ENSG00000214562	NUTM2D	
119358	-	SNRPD2P1	
728050	-	-	
64318	ENSG00000173145	NOC3L	
643599	-	-	
114815	ENSG00000108018	SORCS1	
728558	ENSG00000226688	ENTPD1-AS1	
643161	ENSG00000188100	FAM25A	
22986	ENSG00000156395	SORCS3	
728190	ENSG00000223482	NUTM2A-AS1	
728303	-	-	
2431	-	-	
727923	-	-	
51207	ENSG00000079393	DUSP13	
143279	ENSG00000165338	HECTD2	
57559	ENSG00000138134	STAMBPL1	
953	ENSG00000138185	ENTPD1	
29760	ENSG00000095585	BLNK	
23063	ENSG00000062650	WAPL	
387703	-	XRCC6P1	
84896	ENSG00000283024; ENSG00000138138	ATAD1	
642666	-	-	
59333	-	NMSR	
219347	-	TMEM254-AS1	
728027	-	-	
389990	-	RPA2P2	
7093	ENSG00000095587	TLL2	
389992	-	RPL7P34	
9193	-	-	
982	-	CDB2	
119369	-	NUDT9P1	
387700	ENSG00000152779	SLC16A12	
3257	ENSG00000107521	HPS1	
170425	ENSG00000229404	LINC00858	
399804	ENSG00000229417	NPM1P25	
387694	ENSG00000178217	SH2D4B	
387707	ENSG00000188649	CC2D2B	
23401	ENSG00000181274	FRAT2	
439994	ENSG00000224914	LINC00863	
22833	-	-	
439992	ENSG00000178429	RPS3AP5	
643863	ENSG00000213432	RPL17P34	
643529	ENSG00000232229	LINC00865	
340745	ENSG00000204033	LRIT2	
80195	ENSG00000133678	TMEM254	
26103	ENSG00000148602	LRIT1	
84293	ENSG00000122378	PRXL2A	
54537	ENSG00000122376	SHLD2	
677759	-	-	
142913	ENSG00000223820	CFL1P1	
53354	ENSG00000152782	PANK1	
118932	ENSG00000152766	ANKRD22	
642934	ENSG00000285972	CERNA2	
653226	-	SRP9P1	
10974	ENSG00000148671	ADIRF	
647532	-	FARSBP1	
727960	-	-	
142910	ENSG00000204022	LIPJ	
606523	-	-	
643414	ENSG00000204021	LIPK	
340654	ENSG00000173239	LIPM	
54536	ENSG00000138190	EXOC6	
84332	ENSG00000133665	DYDC2	
643418	ENSG00000204020	LIPN	
439996	ENSG00000204010	IFIT1B	
266971	ENSG00000180764	PIPSL	
54805	ENSG00000148842	CNNM2	
81619	ENSG00000108219	TSPAN14	
441572	-	GAPDHP28	
474358	-	-	
54708	ENSG00000198060	MARCHF5	
219348	ENSG00000189129	PLAC9	
26507	ENSG00000119946	CNNM1	
414200	-	NHP2P1	
340665	ENSG00000187553	CYP26C1	
728475	-	-	
24138	ENSG00000152778	IFIT5	
8513	ENSG00000182333	LIPF	
56677	-	FABP3P2	
29880	ENSG00000120697	ALG5	
26960	ENSG00000172915	NBEA	
161003	ENSG00000133115	STOML3	
728591	ENSG00000242715	CCDC169	
11193	ENSG00000120688	WBP4	
54937	ENSG00000120669	SOHLH2	
646910	-	HSPD1P9	
646799	ENSG00000189167	ZAR1L	
23111	ENSG00000133104	SPART	
80209	ENSG00000120685	PROSER1	
400121	ENSG00000275226	LINC00547	
730089	-	-	
646877	ENSG00000235306	GAPDHP34	
646879	-	ARL2BPP3	
9201	ENSG00000133083	DCLK1	
196549	-	EEF1DP3	
283508	-	-	
10129	ENSG00000073910	FRY	
100507135	ENSG00000120664	SPART-AS1	
55578	ENSG00000102710	SUPT20H	
646884	-	RPL29P28	
646929	-	ANKRD26P2	
390394	-	EIF4A1P5	
2031	-	ENUR1	
55425	ENSG00000133114	GPALPP1	
100509927	ENSG00000223383	H2ACP1	
89890	ENSG00000165572	KBTBD6	
84078	ENSG00000120696	KBTBD7	
26637	ENSG00000205240	OR7E36P	
7223	ENSG00000133107	TRPC4	
122011	ENSG00000180138	CSNK1A1L	
646953	-	-	
2453	-	FRA13A	
122038	-	TOMM22P3	
57511	ENSG00000133103	COG6	
647000	-	TUBBP2	
341640	ENSG00000150893	FREM2	
400120	ENSG00000180440	SERTM1	
338099	ENSG00000225131	PSME2P2	
4081	ENSG00000180660	MAB21L1	
100288405	-	SFTPA3P	
1219	-	-	
729054	-	-	
1979	ENSG00000148730	EIF4EBP2	
645269	-	TMEM256P1	
54719	-	RNANC	
359779	-	MRPS35P3	
440558	-	-	
288	ENSG00000151150	ANK3	
1763	ENSG00000138346	DNA2	
253430	ENSG00000151151	IPMK	
64072	ENSG00000107736	CDH23	
692211	ENSG00000283551	SNORD98	
389970	-	GAPDHP21	
387684	-	ARL4AP1	
8879	ENSG00000166224	SGPL1	
644168	ENSG00000165606	DRGX	
644871	-	TRAF6P1	
729184	-	-	
219621	ENSG00000183346	CABCOCO1	
26091	ENSG00000148634	HERC4	
219623	ENSG00000196932	TMEM26	
29119	ENSG00000183230	CTNNA3	
305	-	ANXA2P3	
8030	ENSG00000108091	CCDC6	
65217	ENSG00000150275	PCDH15	
645084	-	DBF4P1	
9559	ENSG00000122958	VPS26A	
728737	ENSG00000234369	TATDN1P1	
140766	ENSG00000138316	ADAMTS14	
219790	ENSG00000182010	RTKN2	
389976	ENSG00000229001	ACTBP14	
80312	ENSG00000138336	TET1	
80114	ENSG00000122870	BICC1	
2433	-	FRA10C	
7019	ENSG00000108064	TFAM	
399774	ENSG00000227972	THAP12P3	
84989	ENSG00000272767	JMJD1C-AS1	
5532	ENSG00000107758	PPP3CB	
645203	-	TMEM14DP	
64106	ENSG00000148734	NPFFR1	
22811	-	MBS3	
84457	ENSG00000165443	PHYHIPL	
544	-	ALDH7A1P4	
359743	ENSG00000232075	MRPL35P2	
84890	ENSG00000181915	ADO	
5660	ENSG00000197746	PSAP	
644522	ENSG00000213657	RPL31P44	
55847	ENSG00000122873	CISD1	
221035	ENSG00000165476	REEP3	
220965	ENSG00000148541	FAM13C	
340888	-	AKR1B10P1	
220963	ENSG00000165449	SLC16A9	
728640	-	FAM133CP	
10613	ENSG00000107566	ERLIN1	
283045	ENSG00000288011	LOC283045	
645161	ENSG00000219932	RPL12P8	
8034	ENSG00000122912	SLC25A16	
728647	-	-	
414247	-	-	
55917	ENSG00000143079	CTTNBP2NL	
643355	ENSG00000231437	LINC01750	
728428	ENSG00000236887	RPS15P1	
27159	ENSG00000134216	CHIA	
10100	ENSG00000134198	TSPAN2	
829	ENSG00000116489	CAPZA1	
57535	ENSG00000116299	ELAPOR1	
26191	ENSG00000134242	PTPN22	
148281	ENSG00000134207	SYT6	
963	ENSG00000143119	CD53	
2949	ENSG00000134201	GSTM5	
727941	ENSG00000241361	SLC25A24P1	
643586	-	PKMP1	
29957	ENSG00000284468; ENSG00000085491	SLC25A24	
79084	ENSG00000116455	WDR77	
10745	ENSG00000116793	PHTF1	
284475	-	-	
360165	-	NDUFA4P1	
391069	-	GAPDHP64	
85369	ENSG00000143093	STRIP1	
3752	ENSG00000171385	KCND3	
55791	ENSG00000121931	LRIF1	
343263	ENSG00000221986	MYBPHL	
54113	-	VUR	
55924	ENSG00000197852	INKA2	
9398	ENSG00000134256	CD101	
5686	ENSG00000143106	PSMA5	
164153	ENSG00000186150	UBL4B	
5738	ENSG00000134247	PTGFRN	
79574	ENSG00000198758	EPS8L3	
359752	ENSG00000235299	MRPL53P1	
3737	ENSG00000177301	KCNA2	
10352	ENSG00000116874	WARS2	
9860	ENSG00000198799	LRIG2	
79961	ENSG00000162777	DENND2D	
284467	ENSG00000184599	TAFA3	
284612	ENSG00000143028	SYPL2	
163259	ENSG00000175984	DENND2C	
643160	ENSG00000240194	CYMP	
339396	ENSG00000223489	NEFHP1	
10390	ENSG00000134255	CEPT1	
284611	ENSG00000162636	FAM102B	
11085	ENSG00000134249	ADAM30	
113802	ENSG00000162639	HENMT1	
643329	ENSG00000215867	KRT18P57	
5016	ENSG00000085465	OVGP1	
728589	-	NAP1L4P1	
23155	ENSG00000121940	CLCC1	
8634	ENSG00000137996	RTCA	
642864	ENSG00000203897	SPATA42	
1117	ENSG00000064886	CHI3L2	
6071	-	RNU6V	
388662	ENSG00000197106	SLC6A17	
347675	-	EIF2S2P5	
2780	ENSG00000134183	GNAT2	
54879	ENSG00000007341	ST7L	
440600	ENSG00000227963	RBM15-AS1	
56900	ENSG00000215717	TMEM167B	
965	ENSG00000116815	CD58	
126581	ENSG00000273698	MRPL57P1	
5906	ENSG00000116473	RAP1A	
10768	ENSG00000168710	AHCYL1	
6814	ENSG00000116266	STXBP3	
440602	ENSG00000235407	CYMP-AS1	
643609	ENSG00000227970	NR1H5P	
83998	ENSG00000134193	REG4	
643110	-	-	
55170	ENSG00000198890	PRMT6	
388666	-	-	
389	ENSG00000155366	RHOC	
100507044	-	NBPF5P	
148545	ENSG00000196427	NBPF4	
653149	ENSG00000186086	NBPF6	
728161	-	-	
441898	-	RPS15AP9	
441896	-	RPL7P8	
441897	ENSG00000227179	PGBP	
10905	ENSG00000198162	MAN1A2	
6301	ENSG00000031698	SARS1	
3744	ENSG00000143105	KCNA10	
149620	ENSG00000203878	CHIAP2	
81479	-	OR11I1P	
22911	ENSG00000085433	WDR47	
80143	ENSG00000052723	SIKE1	
333926	ENSG00000155367	PPM1J	
204851	ENSG00000163349	HIPK1	
85487	ENSG00000233839	RPS19P2	
642894	-	-	
55119	ENSG00000134186	PRPF38B	
3284	ENSG00000203859	HSD3B2	
83873	ENSG00000156097	GPR61	
148766	-	-	
163479	ENSG00000143107	FNDC7	
728204	-	-	
284613	ENSG00000174151	CYB561D1	
643232	-	NRBF2P3	
29899	ENSG00000121957	GPSM2	
10286	ENSG00000116752	BCAS2	
643441	-	LOC643441	
400769	-	HNRNPA1P43	
400768	-	-	
84722	ENSG00000134222	PSRC1	
54665	ENSG00000081019	RSBN1	
127002	ENSG00000162650	ATXN7L2	
7482	ENSG00000134245	WNT2B	
270	ENSG00000116748	AMPD1	
4893	ENSG00000213281	NRAS	
9122	ENSG00000168679	SLC16A4	
391081	-	HSD3BP5	
128102	-	HSD3BP4	
642818	-	ST13P21	
441900	-	HSD3BP3	
64783	ENSG00000162775	RBM15	
440606	-	HSD3BP2	
391076	-	HSD3BP1	
128322	ENSG00000234790	NUTF2P4	
389844	-	FTH1P19	
6308	-	SC4MOP	
389842	-	RANBP1P1	
5640	-	PRS	
441490	-	FTHL18	
6104	-	RP6	
139604	ENSG00000189023	MAGEB16	
7682	-	MKRN4P	
441488	-	TFDP1P2	
441487	-	METTL1P1	
441489	-	-	
646506	ENSG00000215310	LOC646506	
170302	ENSG00000004848	ARX	
494540	-	TBCAP1	
6103	ENSG00000156313	RPGR	
1680	-	DFNX3	
5009	ENSG00000036473	OTC	
139420	ENSG00000224960	PPP4R3C	
646584	-	-	
646585	-	-	
652904	-	CKS1BP6	
190	ENSG00000169297	NR0B1	
392440	ENSG00000229347	LOC392440	
7523	-	XS	
286463	-	-	
139957	-	PAFAH1B2P1	
6245	-	-	
5964	-	RDXP2	
392437	-	FTLP2	
646577	-	HMGB1P16	
139538	ENSG00000259849	VENTXP1	
4961	-	-	
548327	-	-	
646438	-	-	
139431	-	FTH1P14	
257397	ENSG00000157625	TAB3	
340569	-	ORC1P1	
5638	ENSG00000130962	PRRG1	
53940	ENSG00000132446	FTHL17	
646569	-	-	
347404	ENSG00000147036	LANCL3	
392439	ENSG00000236072	SRSF2P1	
645090	-	-	
392436	ENSG00000228345	LOC392436	
392435	-	LOC392435	
203477	-	HMGA1P1	
646346	-	RPL7P58	
139422	ENSG00000177689	MAGEB10	
170063	-	-	
80231	ENSG00000120280	CXorf21	
100130233	-	NPM1P8	
642296	-	-	
4112	ENSG00000214107	MAGEB1	
4113	ENSG00000099399	MAGEB2	
439944	-	-	
4114	ENSG00000198798	MAGEB3	
4115	ENSG00000120289	MAGEB4	
442444	ENSG00000198173	FAM47C	
170062	ENSG00000189132	FAM47B	
158724	ENSG00000185448	FAM47A	
139249	-	FAM47DP	
286514	ENSG00000176774	MAGEB18	
94122	ENSG00000147041	SYTL5	
25763	ENSG00000187516	H2AP	
442445	ENSG00000214071	LOC442445	
4379	-	-	
2710	ENSG00000198814	GK	
677810	ENSG00000212588	SNORA26	
359738	ENSG00000250324	MRPL22P1	
644173	-	-	
6691	ENSG00000128040	SPINK2	
643783	ENSG00000248866	USP46-DT	
5978	ENSG00000084093	REST	
3347	ENSG00000205649; ENSG00000282967	HTN3	
84708	ENSG00000072201	LNX1	
3346	ENSG00000283046; ENSG00000126550	HTN1	
402176	-	RPL21P44	
6644	-	SRIP1	
2732	-	GLDCP1	
132949	ENSG00000157426	AASDH	
132946	ENSG00000196503	ARL9	
728315	ENSG00000242083	RPL7AP31	
132954	ENSG00000163440	PDCL2	
2389	-	FRA4B	
5156	ENSG00000134853	PDGFRA	
9575	ENSG00000134852	CLOCK	
255130	ENSG00000245067	IGFBP7-AS1	
6374	ENSG00000163735	CXCL5	
643915	-	MORF4L2P1	
553194	-	MYP9	
728193	-	-	
5197	ENSG00000109272	PF4V1	
5431	ENSG00000047315	POLR2B	
391655	ENSG00000241250	RPL17P20	
100506514	-	LOC100506514	
494148	-	DFNB55	
1060	ENSG00000145241	CENPC	
441016	-	-	
57482	ENSG00000109265	CRACD	
55763	ENSG00000090989	EXOC1	
23722	-	-	
9662	ENSG00000174799	CEP135	
644145	ENSG00000250821	EXOC1L	
57291	ENSG00000226950	DANCR	
643901	-	-	
442108	ENSG00000242670	RPL22P13	
285453	ENSG00000227040	LOC285453	
339970	-	GCOM2	
65997	ENSG00000128045	RASL11B	
339977	ENSG00000188993	LRRC66	
339978	ENSG00000250456	LINC02260	
152579	ENSG00000184178	SCFD2	
55858	ENSG00000134851	TMEM165	
64854	ENSG00000109189	USP46	
152578	ENSG00000250302	LINC01618	
643067	ENSG00000181514	LOC643067	
68	-	ACTBP8	
642590	-	LOC642590	
642998	-	-	
26054	ENSG00000112701	SENP6	
642681	-	-	
441161	ENSG00000203907	OOEP	
441160	ENSG00000218014	KRT19P1	
154288	ENSG00000203908	KHDC3L	
115004	ENSG00000164430	CGAS	
340168	ENSG00000203909	DPPA5	
4646	ENSG00000196586	MYO6	
653194	-	KHDC1P1	
55788	ENSG00000168216	LMBRD1	
79627	ENSG00000119900	OGFRL1	
157713	-	LYPLA1P3	
643095	-	-	
26300	-	-	
51389	ENSG00000111832	RWDD1	
2404	-	FRA6D	
2718	-	-	
729984	-	-	
51072	ENSG00000162959	MEMO1	
285154	ENSG00000232973	CYP1B1-AS1	
55622	ENSG00000018699	TTC27	
56660	ENSG00000184261	KCNK12	
130733	ENSG00000152154	TMEM178A	
92906	ENSG00000143889	HNRNPLL	
351143	ENSG00000234587	MRPL50P1	
54497	ENSG00000008869	HEATR5B	
344382	-	LOC344382	
391367	-	GAPDHP25	
165140	ENSG00000162881	OXER1	
23369	ENSG00000055917	PUM2	
100288283	-	HNRNPA1P61	
57504	ENSG00000057935	MTA3	
3344	ENSG00000170802	FOXN2	
55471	ENSG00000003509	NDUFAF7	
729896	-	-	
646640	ENSG00000227238	TTC39DP	
344387	ENSG00000205111	CDKL4	
58484	ENSG00000091106	NLRC4	
151393	ENSG00000115841	RMDN2	
344371	-	SLC25A5P2	
130271	ENSG00000152527	PLEKHH2	
92291	ENSG00000162949	CAPN13	
375196	ENSG00000269210	LOC375196	
1545	ENSG00000138061	CYP1B1	
25940	ENSG00000119812	FAM98A	
729967	ENSG00000188010	MORN2	
728730	ENSG00000231312	MAP4K3-DT	
84661	ENSG00000162961	DPY30	
678	ENSG00000152518	ZFP36L2	
285045	ENSG00000236854	LINC00486	
10153	ENSG00000115816	CEBPZ	
9581	ENSG00000138078	PREPL	
79833	ENSG00000152147	GEMIN6	
55676	ENSG00000152683	SLC30A6	
90957	ENSG00000163214	DHX57	
339736	-	AK2P2	
57448	ENSG00000115760	BIRC6	
391365	ENSG00000138068	SULT6B1	
80745	ENSG00000138050	THUMPD2	
25797	ENSG00000115828	QPCT	
447	ENSG00000223922	ASS1P2	
253635	ENSG00000152133	GPATCH11	
84272	ENSG00000119820	YIPF4	
9637	ENSG00000171055	FEZ2	
653069	-	-	
9658	ENSG00000101493	ZNF516	
649290	-	-	
724038	-	BDP1P	
554247	-	-	
79863	ENSG00000101546	RBFA	
339298	ENSG00000263547	LOC339298	
400662	-	-	
2587	ENSG00000166573	GALR1	
645321	-	LINC01896	
727779	-	-	
55628	ENSG00000215421	ZNF407	
440498	ENSG00000226742	HSBP1L1	
284241	ENSG00000178412	LOC284241	
4772	ENSG00000131196	NFATC1	
729180	-	-	
22850	ENSG00000101544	ADNP2	
55354	-	-	
284276	ENSG00000266256	LINC00908	
400660	ENSG00000266256	LINC00683	
729311	-	-	
727759	-	-	
284240	-	LOC284240	
728864	-	-	
27164	ENSG00000277015; ENSG00000263310; ENSG00000256463	SALL3	
400658	ENSG00000275763	ZNF516-DT	
374868	ENSG00000166377; ENSG00000282266; ENSG00000274273	ATP9B	
728662	-	-	
100130522	ENSG00000267270	PARD6G-AS1	
9150	ENSG00000060069; ENSG00000282752	CTDP1	
400661	ENSG00000276397	LINC01879	
138050	ENSG00000165102	HGSNAT	
6770	ENSG00000147465	STAR	
79698	ENSG00000165061	ZMAT4	
793	ENSG00000104327	CALB1	
347028	ENSG00000253606	AFG3L2P1	
114926	ENSG00000176209	SMIM19	
157855	ENSG00000215262	KCNU1	
9530	ENSG00000156735	BAG4	
51125	ENSG00000147533	GOLGA7	
9070	ENSG00000129691	ASH2L	
157848	ENSG00000165066	NKX6-3	
56892	ENSG00000176907	TCIM	
203100	ENSG00000169495	HTRA4	
137970	ENSG00000156687	UNC5D	
7994	ENSG00000083168	KAT6A	
29942	ENSG00000172733	PURG	
441347	-	-	
11212	ENSG00000147471	PLPBP	
392214	ENSG00000253943	KRT18P37	
6867	ENSG00000147526	TACC1	
81790	ENSG00000120925	RNF170	
728563	-	-	
8749	ENSG00000278548; ENSG00000168619	ADAM18	
80223	ENSG00000156675	RAB11FIP1	
84197	ENSG00000185900	POMK	
340441	ENSG00000188877	POTEA	
728445	-	-	
59347	-	TPT1P8	
727725	-	-	
643654	-	-	
23259	ENSG00000085788	DDHD2	
10947	ENSG00000070718	AP3M2	
203102	ENSG00000275594; ENSG00000197140	ADAM32	
55145	ENSG00000131931	THAP1	
286140	-	RNF5P1	
83877	ENSG00000169490	TM2D2	
157860	-	-	
359783	ENSG00000274489	MRPS7P1	
11160	ENSG00000147475	ERLIN2	
169355	ENSG00000188676	IDO2	
54904	ENSG00000147548	NSD3	
1142	ENSG00000147432	CHRNB3	
255926	ENSG00000196115	ADAM5	
59339	ENSG00000169499	PLEKHA2	
337875	-	H2BP1	
6913	ENSG00000092607	TBX15	
81839	ENSG00000173218	VANGL1	
728744	-	-	
2210	ENSG00000198019	FCGR1B	
80713	ENSG00000233432	MTIF2P1	
2135	ENSG00000162694	EXTL2	
647121	ENSG00000231752	EMBP1	
117192	-	MNRI	
653464	ENSG00000171943	SRGAP2C	
441402	-	-	
84210	ENSG00000260691	ANKRD20A1	
441430	ENSG00000183148	ANKRD20A2P	
642490	-	LOC642490	
347252	ENSG00000137142	IGFBPL1	
389727	ENSG00000269692	FKBP4P2	
727958	-	-	
642389	-	RBM17P2	
642545	-	-	
728577	ENSG00000154529	CNTNAP3B	
6461	ENSG00000107338	SHB	
642373	-	-	
723784	-	-	
138474	ENSG00000122728	TAF1L	
65083	ENSG00000165271	NOL6	
8434	ENSG00000122707	RECK	
158228	-	FAM201A	
359754	-	MRPS10P5	
642686	-	-	
653114	-	-	
642840	-	MEP1AP1	
442416	ENSG00000234861	ATP5F1AP1	
60502	-	CPAT1	
55234	ENSG00000122692	SMU1	
653123	ENSG00000274516	FAM74A6	
727905	ENSG00000276581	SPATA31A5	
642629	-	-	
768	ENSG00000107159	CA9	
642555	-	-	
441394	-	SUGT1P1	
727830	ENSG00000275969	SPATA31A3	
654466	-	FGF7P3	
259308	ENSG00000205108	FAM205A	
728013	-	-	
728495	-	FAM74A3	
392322	ENSG00000234720	ATP5F1AP8	
441432	-	AQP7P3	
24141	ENSG00000125869	LAMP5	
284759	ENSG00000196209	SIRPB2	
441940	-	LIN28AP3	
728329	-	-	
11034	ENSG00000125868	DSTN	
57144	ENSG00000101349	PAK5	
84515	ENSG00000125885	MCM8	
128866	ENSG00000101421	CHMP4B	
100037280	-	UBE2D3P1	
140754	ENSG00000230935	RPS3P1	
8195	ENSG00000125863	MKKS	
643406	-	LOC643406	
170516	-	GAPDHP2	
85364	ENSG00000247315	ZCCHC3	
128674	ENSG00000101292	PROKR2	
613266	ENSG00000286546	LOC613266	
170547	ENSG00000234187	AIMP1P1	
29058	ENSG00000089063	TMEM230	
728357	-	-	
728450	ENSG00000228422	LINC00687	
2691	ENSG00000118702	GHRH	
170535	ENSG00000237256	PGAM3P	
11237	ENSG00000101236	RNF24	
728628	-	-	
347707	-	MRPS36P6	
574077	-	GLC1K	
149837	ENSG00000205181	LINC00654	
728600	-	-	
643503	-	TARDBPP1	
5258	ENSG00000226262	PHKBP1	
728283	-	-	
728573	-	-	
63908	ENSG00000125814	NAPB	
56914	ENSG00000125879	OTOR	
55617	ENSG00000089123	TASP1	
728389	-	-	
728383	-	-	
128718	ENSG00000235544	RPS11P1	
339593	-	LOC339593	
170513	ENSG00000217809	FAT1P1	
728434	-	LINC02871	
170543	-	RNF11P2	
149844	ENSG00000234241	LOC149844	
6238	ENSG00000125844	RRBP1	
51605	ENSG00000089195	TRMT6	
170511	ENSG00000224274	ENSAP1	
79133	ENSG00000101247	NDUFAF5	
51575	ENSG00000089048	ESF1	
55612	ENSG00000101311	FERMT1	
140758	ENSG00000213950	RPS10P2	
56255	ENSG00000125827	TMX4	
2472	-	FRA20B	
83959	ENSG00000088836	SLC4A11	
391230	-	-	
400836	-	SDAD1P2	
140733	ENSG00000172264	MACROD2	
170533	-	PA2G4P2	
128709	ENSG00000214835	RPL23AP6	
128710	ENSG00000149346	SLX4IP	
84820	ENSG00000214783	POLR2J4	
55744	ENSG00000106603	COA1	
23072	ENSG00000002746	HECW1	
3644	-	-	
2737	ENSG00000106571	GLI3	
23386	ENSG00000015676	NUDCD3	
401331	-	RASA4CP	
29881	ENSG00000015520	NPC1L1	
255031	-	LINC00957	
10268	ENSG00000122679	RAMP3	
28988	ENSG00000136279	DBNL	
442673	ENSG00000237972	TUBG1P	
641977	ENSG00000214765	SEPTIN7P2	
5814	ENSG00000146676	PURB	
51619	ENSG00000078967	UBE2D4	
352290	-	MRPS23P1	
55665	ENSG00000106608	URGCP	
2667	-	GDI2P1	
730234	-	LOC730234	
222052	ENSG00000221971	TTC4P1	
222068	ENSG00000158604	TMED4	
647102	ENSG00000234359	ELK1P1	
285954	ENSG00000224116	INHBA-AS1	
27434	ENSG00000122678	POLM	
2411	-	FRA7D	
285957	-	-	
442304	-	FTLP15	
83605	ENSG00000136280	CCM2	
23148	ENSG00000136274	NACAD	
64005	ENSG00000136286	MYO1G	
647089	-	-	
654319	ENSG00000206838	SNORA5A	
644907	ENSG00000146677	RPL32P18	
677795	ENSG00000200656	SNORA5B	
677796	ENSG00000201772	SNORA5C	
54606	ENSG00000136271	DDX56	
730225	-	-	
677798	ENSG00000277184	SNORA9	
83637	ENSG00000122515	ZMIZ2	
728429	-	-	
3166	ENSG00000215612	HMX1	
10296	ENSG00000090316	MAEA	
642707	-	-	
